Num intranidal nodes,Num nodes,Num intranidal vessels,Injection location,Injection pressure (mmHg),Num vessels,Flow min (mL/min),Flow mean (mL/min),Flow max (mL/min),Pressure min (mmHg),Pressure mean (mmHg),Pressure max (mmHg),Resistance min (mmHg*min/mL),Resistance mean (mmHg*min/mL),Resistance max (mmHg*min/mL),Radius min (cm),Radius mean (cm),Radius max (cm),Length min (cm),Length mean (cm),Length max (cm),Num fistulous,Fistulous flow min (mL/min),Fistulous flow mean (mL/min),Fistulous flow max (mL/min),Fistulous pressure min (mmHg),Fistulous pressure mean (mmHg),Fistulous pressure max (mmHg),Fistulous resistance min (mmHg*min/mL),Fistulous resistance mean (mmHg*min/mL),Fistulous resistance max (mmHg*min/mL),Fistulous radius min (cm),Fistulous radius mean (cm),Fistulous radius max (cm),Fistulous length min (cm),Fistulous length mean (cm),Fistulous length max (cm),Num plexiform,Plexiform flow min (mL/min),Plexiform flow mean (mL/min),Plexiform flow max (mL/min),Plexiform pressure min (mmHg),Plexiform pressure mean (mmHg),Plexiform pressure max (mmHg),Plexiform resistance min (mmHg*min/mL),Plexiform resistance mean (mmHg*min/mL),Plexiform resistance max (mmHg*min/mL),Plexiform radius min (cm),Plexiform radius mean (cm),Plexiform radius max (cm),Plexiform length min (cm),Plexiform length mean (cm),Plexiform length max (cm),Num intranidal,Intranidal flow min (mL/min),Intranidal flow mean (mL/min),Intranidal flow max (mL/min),Intranidal pressure min (mmHg),Intranidal pressure mean (mmHg),Intranidal pressure max (mmHg),Intranidal resistance min (mmHg*min/mL),Intranidal resistance mean (mmHg*min/mL),Intranidal resistance max (mmHg*min/mL),Intranidal radius min (cm),Intranidal radius mean (cm),Intranidal radius max (cm),Intranidal length min (cm),Intranidal length mean (cm),Intranidal length max (cm),Num feeder,Feeder flow min (mL/min),Feeder flow mean (mL/min),Feeder flow max (mL/min),Feeder pressure min (mmHg),Feeder pressure mean (mmHg),Feeder pressure max (mmHg),Feeder resistance min (mmHg*min/mL),Feeder resistance mean (mmHg*min/mL),Feeder resistance max (mmHg*min/mL),Feeder radius min (cm),Feeder radius mean (cm),Feeder radius max (cm),Feeder length min (cm),Feeder length mean (cm),Feeder length max (cm),Num drainer,Drainer flow min (mL/min),Drainer flow mean (mL/min),Drainer flow max (mL/min),Drainer pressure min (mmHg),Drainer pressure mean (mmHg),Drainer pressure max (mmHg),Drainer resistance min (mmHg*min/mL),Drainer resistance mean (mmHg*min/mL),Drainer resistance max (mmHg*min/mL),Drainer radius min (cm),Drainer radius mean (cm),Drainer radius max (cm),Drainer length min (cm),Drainer length mean (cm),Drainer length max (cm),Feeder total flow (mL/min),Drainer total flow (mL/min),Min rupture risk (%),Mean rupture risk (%),Max rupture risk (%),Percent filled (%),Percent filled post-injection (%),Blood pressure hypotension,CVP pressure,Cardiac phase,Num columns,Num compartments,Num cross vessels,Fistula compartment index,Occluded,Error
418,432,590,,0,611,0.0002,2.3932,121.1926,0.001,3.9859,17.7752,0.0,5.6245,136.9099,0.01,0.0181,1,0.05,0.3465,25,4,16.2076,16.7267,17.2457,5.6432,5.8239,6.0046,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0002,0.7224,2.1414,0.001,4.0244,11.9292,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0002,0.8309,17.2457,0.001,4.0366,11.9292,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.09,39.6049,78.571,0.6398,4.6387,12.3233,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,20.9628,39.6049,63.3412,0.0299,0.0565,0.0903,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,118.814641784982,118.81464178498045,0,6.6172,37.4497,0.0,0.0,profound,elevated,average,3,4,24,2,AF3,[1.4986738860893253e-09]
418,432,590,DV3,20,611,0.0014,5.3863,273.6501,0.003,8.7951,39.2623,0.0,5.6245,136.9099,0.01,0.0181,1,0.05,0.3465,25,4,39.0733,40.3249,41.5765,13.6045,14.0403,14.4761,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0014,1.5957,5.0438,0.008,8.8895,28.0982,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0014,1.8583,41.5765,0.008,8.9244,28.0982,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1194,89.4525,175.0787,1.4257,6.6618,16.349,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,21.4772,89.4525,160.3692,0.0306,0.1276,0.2287,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,268.3575904535613,268.3575904535584,0,26.0562,66.8117,2.5424,14.7458,moderate,elevated,average,3,4,24,2,AF3,[1.4986738860893253e-09]
418,432,590,DV3,20,611,0.0031,2.1578,104.4393,0.0012,3.73,17.9232,0.0,5.6245,136.9099,0.01,0.0181,1,0.05,0.3465,25,4,16.3801,16.9049,17.4297,5.7032,5.886,6.0687,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0031,0.6775,2.1145,0.0175,3.7743,11.7799,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0031,0.7875,17.4297,0.0175,3.7887,11.7799,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0183,34.0091,65.067,0.5298,1.3037,2.5044,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,7.8833,39.2525,71.6811,0.0112,0.056,0.1022,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,101.99076481529283,101.99076481529202,0,6.0006,37.0179,36.4407,36.4407,profound,elevated,average,3,4,24,2,AF3,[1.4986738860893253e-09]
418,432,590,DV3,30,611,0.0062,5.2684,265.2734,0.003,8.7346,39.3363,0.0,5.6245,136.9099,0.01,0.0181,1,0.05,0.3465,25,4,39.1595,40.4141,41.6685,13.6346,14.0714,14.5081,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0062,1.5867,5.055,0.0343,8.8391,28.1608,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0062,1.8499,41.6685,0.0343,8.8746,28.1608,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0653,86.6486,168.3267,1.3707,4.1595,8.9351,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,7.0542,86.6486,164.5392,0.0101,0.1236,0.2347,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,259.9456519687172,259.9456519687142,0,25.4878,66.888,27.2881,27.2881,moderate,elevated,average,3,4,24,2,AF3,[1.4986738860893253e-09]
418,432,590,DV3,30,611,0.0168,2.1717,96.0627,0.0011,4.1636,17.9973,0.0,5.6245,136.9099,0.01,0.0181,1,0.05,0.3465,25,4,16.4663,16.994,17.5217,5.7332,5.917,6.1007,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0168,0.7564,2.4376,0.0935,4.2139,13.5794,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0168,0.8665,17.5217,0.0935,4.2254,13.5794,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0724,31.2412,58.3151,0.4749,3.7439,9.9183,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,22.3064,46.0638,75.8511,0.0318,0.0657,0.1082,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,93.57882633044841,93.57882633044791,0,7.0291,41.8901,100.0,100.0,profound,elevated,average,3,4,24,2,AF3,[1.4986738860893253e-09]
418,432,590,,0,611,0.0,4.0993,205.5809,0.0,6.6861,50.6328,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,39.0434,40.297,41.5506,13.5941,14.0306,14.4671,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0054,1.1831,5.3539,0.03,6.5912,29.8258,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0054,1.4483,41.5506,0.03,6.6416,29.8258,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2272,66.7744,195.2983,1.5903,27.7748,50.6328,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,16.8187,66.7744,138.8924,0.024,0.0952,0.1981,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,200.32317743936022,200.32317743936093,0,17.4468,68.8566,0.0,0.0,moderate,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,,0,611,0.0,1.7108,85.8508,0.0,2.7894,21.0967,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,16.267,16.7893,17.3116,5.6638,5.8457,6.0275,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0023,0.4929,2.2306,0.0126,2.746,12.4266,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0023,0.6034,17.3116,0.0126,2.7671,12.4266,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0898,27.8193,81.3691,0.6626,11.3504,21.0967,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,7.0072,27.8193,57.8676,0.01,0.0397,0.0825,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,83.45791913626934,83.45791913626998,0,4.5444,38.8497,0.0,0.0,profound,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,DV3,20,611,0.0,3.8362,190.7311,0.0,6.2531,39.5054,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,39.2171,40.4765,41.7357,13.6546,14.0931,14.5315,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0049,1.1104,5.2976,0.0272,6.186,29.512,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0049,1.3773,41.7357,0.0272,6.2396,29.512,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1205,61.8013,181.6916,1.4795,18.6279,37.9044,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,15.26,61.8013,147.5192,0.0218,0.0881,0.2104,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,185.40375093896253,185.40375093896364,0,16.2798,68.4942,28.8136,29.322,moderate,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,DV3,20,611,0.0,1.5645,71.001,0.0,2.818,18.0253,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,16.4407,16.9688,17.4967,5.7243,5.9082,6.092,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0027,0.5052,2.1743,0.0149,2.8143,12.1129,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0027,0.6168,17.4967,0.0149,2.8352,12.1129,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0169,22.8574,67.7624,0.5518,3.7433,8.3684,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,10.769,30.0255,66.4945,0.0154,0.0428,0.0948,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,68.53849263587169,68.5384926358723,0,4.2384,37.9733,60.5085,60.5085,profound,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,DV3,30,611,0.0,3.758,183.3063,0.0,6.3336,39.5801,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,39.304,40.5662,41.8283,13.6849,14.1243,14.5638,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0023,1.1296,5.2694,0.0126,6.2931,29.3552,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0023,1.397,41.8283,0.0126,6.3461,29.3552,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0672,59.3147,174.8882,1.4241,14.0545,31.5403,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,0.5839,59.3147,151.8327,0.0008,0.0846,0.2165,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,177.9440376887636,177.94403768876487,0,16.2555,68.3115,50.0,50.0,moderate,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,DV3,30,611,0.0,1.6085,70.8079,0.0,3.3348,18.0999,0.0,5.6417,136.9099,0.01,0.0179,1,0.05,0.344,25,4,16.5276,17.0585,17.5893,5.7546,5.9394,6.1243,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0071,0.6016,2.1462,0.0397,3.3512,11.956,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0071,0.7131,17.5893,0.0397,3.3687,11.956,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0702,20.4064,60.9591,0.4964,4.037,9.6104,0.0081,49.1572,136.9099,0.0125,0.0625,0.15,3,3.4667,3.7,3,15.7159,37.3229,70.8079,0.0224,0.0532,0.101,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,61.07877938567271,61.07877938567344,0,5.4001,37.5266,100.0,100.0,profound,elevated,average,3,4,24,2,AF1,[8.526723431250506e-10]
418,432,590,,0,612,0.017,5.7901,294.3119,0.0033,9.6845,48.6494,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,38.8746,40.1196,41.3645,13.5354,13.9688,14.4023,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.017,1.746,5.0978,0.0948,9.7267,28.399,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.017,2.0062,41.3645,0.0948,9.7555,28.399,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.2205,72.2727,188.0622,1.5314,20.6641,48.6494,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,53.3756,96.3636,152.6694,0.0761,0.1374,0.2177,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,289.0908823364513,289.09088233645457,0,27.8253,67.1766,0.0,0.0,moderate,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
418,432,590,,0,612,0.007,2.4153,122.8211,0.0014,4.0387,20.2703,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,16.1967,16.7154,17.2341,5.6394,5.82,6.0006,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.007,0.7274,2.1239,0.0392,4.0525,11.8322,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.007,0.8358,17.2341,0.0392,4.0645,11.8322,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.087,30.1109,78.3542,0.638,8.4432,20.2703,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,22.2345,40.1478,63.6079,0.0317,0.0573,0.0907,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,120.44354357739022,120.44354357739155,0,6.5977,37.1699,0.0,0.0,profound,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
418,432,590,DV3,20,612,0.0058,5.4226,276.5413,0.0031,8.8803,39.2323,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,39.0539,40.3049,41.5558,13.5978,14.0334,14.4689,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0058,1.6036,5.0413,0.0321,8.9334,28.0843,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0058,1.866,41.5558,0.0321,8.9679,28.0843,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.1141,67.8124,174.6937,1.4226,13.8095,35.9863,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,23.7351,90.4165,160.8428,0.0338,0.1289,0.2294,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,271.2494162790889,271.2494162790918,0,26.1141,66.7947,1.6949,1.6949,moderate,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
418,432,590,DV3,20,612,0.0153,2.1583,105.0505,0.0012,3.7233,17.9169,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,16.376,16.9007,17.4254,5.7018,5.8845,6.0672,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0153,0.675,2.114,0.0854,3.7605,11.7769,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0153,0.785,17.4254,0.0854,3.7749,11.7769,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0194,25.6602,64.9857,0.5292,2.9177,7.6073,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,7.406,39.138,71.7812,0.0106,0.0558,0.1024,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,102.6020775200277,102.60207752002859,0,6.0206,37.0094,36.4407,36.4407,profound,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
418,432,590,DV3,30,612,0.0154,5.2823,267.656,0.003,8.7199,39.3116,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,39.1435,40.3975,41.6515,13.629,14.0656,14.5022,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0154,1.5777,5.053,0.0857,8.7892,28.1494,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0154,1.8409,41.6515,0.0857,8.825,28.1494,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0609,65.5822,168.0095,1.3681,10.3821,29.6548,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,8.9148,87.4429,164.9294,0.0127,0.1247,0.2352,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,262.3286832504074,262.32868325040965,0,25.5359,66.874,27.2881,27.4576,moderate,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
418,432,590,DV3,30,612,0.0136,2.1689,96.1652,0.0011,4.157,17.9962,0.0,5.6326,136.9099,0.01,0.0181,1,0.05,0.352,25,4,16.4656,16.9933,17.521,5.733,5.9167,6.1005,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,586,0.0136,0.756,2.439,0.0756,4.2118,13.5874,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,590,0.0136,0.8661,17.521,0.0756,4.2234,13.5874,0.3482,5.5355,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,4,0.0726,23.4567,58.3014,0.4748,3.1333,9.9441,0.0081,36.8738,136.9099,0.0125,0.0781,0.15,3,3.9,5.2,3,22.2263,46.0447,75.8679,0.0317,0.0657,0.1082,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,93.68134449134652,93.68134449134732,0,7.032,41.9105,100.0,100.0,profound,elevated,average,3,4,24,2,,[1.3612072769688392e-09]
850,864,1088,,0,1109,0.0011,1.4452,111.5955,0.0012,3.6171,52.0906,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,0.8741,2.7664,3.8089,0.3043,0.9632,1.3262,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0011,0.6356,5.4825,0.0061,3.5407,30.5422,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0011,0.6473,5.4825,0.0061,3.5265,30.5422,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2243,35.3905,101.0112,2.3971,28.4008,52.0906,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,19.4361,35.3905,51.6481,0.0277,0.0505,0.0737,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,106.17137722271434,106.17137722271973,0,7.4053,69.6701,0.0,0.0,moderate,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,,0,1109,0.0005,0.6037,46.6944,0.0005,1.5091,21.704,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,0.3642,1.1526,1.5869,0.1268,0.4013,0.5525,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0005,0.2648,2.2843,0.0025,1.4752,12.7255,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0005,0.2697,2.2843,0.0025,1.4693,12.7255,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0887,14.7441,42.0869,0.9988,11.6152,21.704,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,8.0942,14.7441,21.5192,0.0115,0.021,0.0307,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,44.23219570833996,44.23219570834233,0,0.5935,39.6644,0.0,0.0,profound,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,DV3,20,1109,0.0008,1.4163,105.1333,0.0012,3.5861,40.9765,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,2.4637,4.4985,5.7666,0.8578,1.5663,2.0078,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0008,0.6336,5.2935,0.0044,3.5299,29.4897,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0008,0.655,5.7666,0.0044,3.5191,29.4897,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.1222,33.2181,95.7309,2.2718,19.7071,40.1153,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,5.694,37.0141,56.5269,0.0081,0.0528,0.0806,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,99.65425106123493,99.65425106123888,0,7.5075,68.4682,55.239,56.4338,moderate,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,DV3,20,1109,0.0009,0.6784,40.2321,0.0004,1.9443,18.5693,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,1.9537,2.8847,3.5447,0.6803,1.0044,1.2342,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0009,0.348,2.0954,0.0049,1.9387,11.6731,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0009,0.362,3.5447,0.0049,1.9336,11.6731,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0134,12.5806,36.8066,0.8735,4.1467,9.7288,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,17.0358,23.9289,28.3529,0.0243,0.0341,0.0404,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,37.7150695468602,37.71506954686129,0,0.502,36.7057,67.8309,67.8309,profound,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,DV3,30,1109,0.0012,1.4826,101.9022,0.0011,3.923,40.9921,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,3.2584,5.3646,6.7455,1.1345,1.8678,2.3486,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0012,0.6975,5.1991,0.0065,3.8857,28.9634,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0012,0.7232,6.7455,0.0065,3.8746,28.9634,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0712,32.1319,93.0907,2.2091,15.3603,34.1277,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,18.259,44.3046,58.9663,0.026,0.0632,0.0841,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,96.39568798049476,96.39568798049868,0,7.978,67.8511,63.1434,63.1434,moderate,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,DV3,30,1109,0.0061,0.7645,37.001,0.0004,2.4033,18.5849,0.0,5.6005,136.9099,0.01,0.0144,1,0.05,0.2133,25,6,2.7485,3.7508,4.5235,0.957,1.3059,1.575,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0061,0.432,2.0009,0.034,2.4068,11.1468,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0061,0.4503,4.5235,0.034,2.4008,11.1468,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0645,11.5285,34.1665,0.8108,4.46,8.8281,0.0237,49.1624,136.9099,0.0125,0.0542,0.125,3,3.9667,5.2,3,28.8374,31.2194,35.2199,0.0411,0.0445,0.0502,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,34.45650646612016,34.45650646612095,0,1.0997,35.1247,72.6103,72.6103,profound,elevated,average,5,5,50,2,AF2,[2.418063447837429e-09]
850,864,1088,,0,1109,0.0006,3.032,239.2019,0.0027,6.5917,39.5682,0.0,5.591,136.9099,0.01,0.0145,1,0.05,0.2133,25,6,25.7418,27.1682,28.3862,8.9628,9.4594,9.8835,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0006,1.1833,3.5451,0.0032,6.5922,19.7492,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0006,1.3266,28.3862,0.0032,6.608,19.7492,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.2141,77.9741,147.065,1.1976,10.8532,29.3058,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,43.2264,77.9741,120.5032,0.0616,0.1112,0.1719,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,233.9224388666177,233.9224388666491,0,17.6248,54.7274,0.0,0.0,moderate,elevated,average,5,5,50,2,AF3,[3.030104863205207e-09]
850,864,1088,,0,1109,0.0002,1.2649,99.8601,0.0011,2.7485,17.9643,0.0,5.591,136.9099,0.01,0.0145,1,0.05,0.2133,25,6,10.725,11.3193,11.8268,3.7342,3.9412,4.1179,0.3482,0.3482,0.3482,0.02,0.02,0.02,0.05,0.05,0.05,1082,0.0002,0.493,1.477,0.0012,2.7466,8.2283,5.5709,5.5709,5.5709,0.01,0.01,0.01,0.05,0.05,0.05,1088,0.0002,0.5527,11.8268,0.0012,2.7531,8.2283,0.3482,5.5421,5.5709,0.01,0.0101,0.02,0.05,0.05,0.05,3,0.0844,32.4861,61.273,0.499,4.3038,11.5557,0.0081,45.6473,136.9099,0.0125,0.0958,0.15,3,3.9667,5.2,3,18.0062,32.4861,50.2063,0.0257,0.0463,0.0716,0.0014,0.0014,0.0014,0.25,0.25,0.25,5,5.0,5,97.45818419576904,97.45818419578225,0,1.2299,24.7204,0.0,0.0,profound,elevated,average,5,5,50,2,AF3,[3.030104863205207e-09]
